,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     16630.45,     16633.70,     16887.95,     16606.50,     16871.30,240.85
1,,NIFTY50 EQL Wgt,     18769.30,     18752.45,     18903.35,     18640.65,     18884.80,115.5
2,,NIFTY100 EQL Wgt,     19677.25,     19679.85,     19731.40,     19511.70,     19712.90,35.65
3,,NIFTY100 LowVol30,     12414.70,     12427.45,     12491.65,     12336.05,     12478.05,63.35
4,,NIFTY Alpha 50,     33122.25,     33193.20,     33464.60,     33068.45,     33420.15,297.9
5,,NIFTY MIDCAP 150,     10604.65,     10627.40,     10656.00,     10535.80,     10619.55,14.9
6,,NIFTY SMLCAP 50,      4707.75,      4726.25,      4742.80,      4679.15,      4711.75,4.0
7,,NIFTY SMLCAP 250,      9105.90,      9142.25,      9165.65,      9062.00,      9143.55,37.65
8,,NIFTY MIDSML 400,     10063.25,     10090.75,     10116.25,     10003.40,     10086.15,22.9
9,,NIFTY200 QUALTY30,     14126.85,     14142.55,     14227.25,     14063.45,     14214.55,87.7
10,,Nifty FinSrv25 50,     15924.50,     15955.75,     16230.60,     15880.00,     16194.85,270.35
11,,NIFTY AlphaLowVol,     16379.75,     16394.25,     16507.65,     16306.80,     16488.85,109.1
12,,Nifty200Momentm30,     19436.75,     19422.95,     19659.85,     19403.85,     19642.55,205.8
13,,Nifty100ESGSecLdr,      2818.90,      2820.90,      2854.60,      2813.90,      2851.90,33.0
14,,NIFTY100 ESG,      3357.80,      3357.65,      3387.90,      3342.40,      3384.80,27.0
15,,NIFTY M150 QLTY50,     16180.20,     16220.20,     16252.10,     16082.90,     16196.10,15.9
16,,NIFTY INDIA MFG,      7687.70,      7698.60,      7712.65,      7618.45,      7699.45,11.75
17,,Nifty IT,     35348.70,     35347.95,     36071.40,     35347.95,     36028.00,679.3
18,,Nifty Next 50,     40087.10,     40121.45,     40207.35,     39649.65,     39939.85,-147.25
19,,Nifty Bank,     34546.25,     34660.25,     35435.10,     34625.05,     35312.15,765.9
20,,NIFTY MIDCAP 100,     28210.35,     28249.80,     28345.15,     28029.70,     28267.50,57.15
21,,Nifty 500,     14237.15,     14248.90,     14389.35,     14189.10,     14374.60,137.45
22,,Nifty 100,     16877.70,     16882.50,     17092.15,     16833.10,     17076.60,198.9
23,,Nifty Midcap 50,      7778.25,      7785.70,      7824.20,      7719.65,      7806.10,27.85
24,,Nifty Realty,       430.20,       429.75,       431.70,       420.85,       422.95,-7.25
25,,Nifty Infra,      4797.45,      4790.20,      4815.90,      4759.00,      4811.05,13.6
26,,Nifty Energy,     25004.30,     24960.45,     25040.80,     24716.30,     24889.80,-114.5
27,,Nifty FMCG,     35613.65,     35654.30,     35654.30,     35237.85,     35589.40,-24.25
28,,Nifty MNC,     17695.60,     17717.40,     17746.65,     17536.05,     17727.65,32.05
29,,Nifty Pharma,     13399.00,     13420.35,     13452.40,     13315.10,     13351.90,-47.1
30,,Nifty PSE,      4093.30,      4091.45,      4100.60,      4025.70,      4052.90,-40.4
31,,Nifty PSU Bank,      2656.95,      2662.85,      2718.35,      2645.05,      2709.70,52.75
32,,Nifty Serv Sector,     23068.10,     23100.70,     23571.05,     23100.70,     23536.90,468.8
33,,India VIX,25.3450,25.3450,26.2125,25.0900,25.6775,0.3325
34,,Nifty Auto,      9979.70,      9963.45,     10092.15,      9817.95,     10074.30,94.6
35,,Nifty Metal,      6190.05,      6187.25,      6205.30,      6093.30,      6161.05,-29.0
36,,Nifty Media,      2131.55,      2145.90,      2191.25,      2143.15,      2183.70,52.15
37,,NIFTY SMLCAP 100,     10158.40,     10197.70,     10224.45,     10092.35,     10180.35,21.95
38,,Nifty 200,      8792.00,      8795.80,      8893.15,      8764.65,      8884.45,92.45
39,,Nifty Div Opps 50,      3634.45,      3636.45,      3656.75,      3621.40,      3653.85,19.4
40,,Nifty Commodities,      5761.50,      5757.10,      5774.00,      5700.30,      5751.20,-10.3
41,,Nifty Consumption,      6607.90,      6601.90,      6643.75,      6548.40,      6637.30,29.4
42,,Nifty Fin Service,     16165.20,     16203.00,     16555.90,     16167.70,     16514.25,349.05
43,,Nifty50 Div Point,       189.17,       189.17,       189.17,       189.17,       189.17,0.0
44,,Nifty100 Liq 15,      4341.95,      4333.20,      4390.95,      4313.95,      4385.65,43.7
45,,Nifty CPSE,      2520.30,      2515.10,      2522.50,      2479.70,      2497.20,-23.1
46,,Nifty GrowSect 15,      7317.60,      7316.70,      7354.70,      7260.60,      7345.45,27.85
47,,Nifty50 PR 2x Lev,      7969.75,      7970.65,      8214.30,      7946.00,      8198.35,228.6
48,,Nifty50 PR 1x Inv,       265.85,       265.90,       266.30,       261.80,       262.10,-3.75
49,,Nifty50 TR 2x Lev,     10884.55,     10885.80,     11218.55,     10852.10,     11196.80,312.25
50,,Nifty50 TR 1x Inv,       227.60,       227.65,       228.00,       224.15,       224.40,-3.2
51,,Nifty50 Value 20,      8922.70,      8917.70,      9013.00,      8907.15,      9004.55,81.85
52,,Nifty Mid Liq 15,      6916.90,      6930.50,      7009.45,      6848.10,      6948.65,31.75
53,,Nifty Pvt Bank,     17482.15,     17528.35,     17898.15,     17488.55,     17828.20,346.05
54,,NIFTY100 Qualty30,      3690.10,      3694.50,      3724.85,      3670.95,      3720.65,30.55
55,,Nifty GS 8 13Yr,      2267.71,      2268.13,      2270.57,      2266.22,      2267.91,0.2
56,,Nifty GS 10Yr,      2025.99,      2026.36,      2029.77,      2024.44,      2025.87,-0.12
57,,Nifty GS 10Yr Cln,       896.37,       896.37,       897.90,       895.51,       896.15,-0.22
58,,Nifty GS 4 8Yr,      2492.64,      2493.05,      2494.81,      2492.23,      2493.46,0.82
59,,Nifty GS 11 15Yr,      2443.80,      2444.27,      2446.72,      2442.98,      2443.65,-0.15
60,,Nifty GS 15YrPlus,      2661.74,      2662.26,      2662.88,      2658.76,      2658.76,-2.98
61,,Nifty GS Compsite,      2344.80,      2345.21,      2348.06,      2344.08,      2345.41,0.61
62,,NIFTY HEALTHCARE,      8396.05,      8412.90,      8437.70,      8350.15,      8382.35,-13.7
63,,NIFTY CONSR DURBL,     26770.80,     26824.60,     27087.45,     26664.20,     27063.85,293.05
64,,NIFTY OIL AND GAS,      7542.05,      7526.50,      7546.95,      7446.80,      7502.35,-39.7
65,,NIFTY500 MULTICAP,      9296.25,      9311.65,      9375.95,      9258.00,      9364.30,68.05
66,,NIFTY LARGEMID250,      9208.00,      9219.05,      9280.10,      9166.40,      9269.55,61.55
67,,NIFTY MID SELECT,      6935.00,      6947.80,      7002.95,      6861.30,      6948.30,13.3
68,,NIFTY TOTAL MKT,      7920.40,      7927.85,      8004.35,      7893.55,      7995.80,75.4
69,,NIFTY MICROCAP250,      9880.70,      9941.20,      9971.40,      9839.70,      9917.30,36.6
70,,NIFTY IND DIGITAL,      6266.85,      6244.80,      6315.10,      6244.80,      6301.60,34.75
71,,ADVANCES,975,,,,,
72,,DECLINES,1161,,,,,
73,,UNCHANGED,52,,,,,
74,,Total securities that have hit their price bands today,332,,,,,
75,,TOP 25 Securities Today :,,,,,,
76,,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
77,,BSE,EQ,      2691.25,      3030.45,12.6,2204.83,
78,,JUBLFOOD,EQ,      2864.60,      2514.00,-12.24,2098.66,
79,,INFY,EQ,      1822.00,      1890.70,3.77,1926.34,
80,,HDFCBANK,EQ,      1396.80,      1442.55,3.28,1793.39,
81,,ICICIBANK,EQ,       677.90,       696.15,2.69,1703.63,
82,,TATAMOTORS,EQ,       418.15,       411.70,-1.54,1669.35,
83,,SBIN,EQ,       470.35,       485.15,3.15,1333.22,
84,,PAYTM,EQ,       775.05,       674.80,-12.93,1041.09,
85,,BALRAMCHIN,EQ,       487.35,       502.05,3.02,957.58,
86,,RELIANCE,EQ,      2399.15,      2418.85,0.82,924.4,
87,,ITC,EQ,       236.35,       239.00,1.12,835.28,
88,,BAJFINANCE,EQ,      6628.00,      6665.45,0.57,833.89,
89,,AXISBANK,EQ,       690.85,       710.05,2.78,752.4,
90,,MARUTI,EQ,      7102.55,      7316.75,3.02,735.82,
91,,GNFC,EQ,       708.85,       730.25,3.02,713.12,
92,,ZEEL,EQ,       242.45,       259.20,6.91,713.07,
93,,HCLTECH,EQ,      1193.45,      1202.85,0.79,689.21,
94,,TATASTEEL,EQ,      1301.70,      1297.00,-0.36,682.63,
95,,TCS,EQ,      3599.15,      3643.00,1.22,639.25,
96,,KOTAKBANK,EQ,      1763.00,      1788.75,1.46,586.56,
97,,CIPLA,EQ,      1043.95,      1048.65,0.45,585.17,
98,,DHAMPURSUG,EQ,       451.10,       538.95,19.47,558.96,
99,,DEEPAKNTR,EQ,      2050.65,      2207.65,7.66,515.82,
100,,HDFC,EQ,      2230.00,      2275.70,2.05,485.47,
101,,BANKBARODA,EQ,       104.40,       106.90,2.39,482.7,
102,,Top Five Nifty 50 Gainers:,,,,,,
103,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
104,,INFY,EQ,      1890.70,      1822.00,3.77,,
105,,HDFCBANK,EQ,      1442.55,      1396.80,3.28,,
106,,SBIN,EQ,       485.15,       470.35,3.15,,
107,,MARUTI,EQ,      7316.75,      7102.55,3.02,,
108,,AXISBANK,EQ,       710.05,       690.85,2.78,,
109,,Top Five Nifty 50 Losers:,,,,,,
110,,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
111,,IOC,EQ,       120.80,       123.70,-2.34,,
112,,ONGC,EQ,       171.80,       175.70,-2.22,,
113,,HINDUNILVR,EQ,      2059.30,      2094.40,-1.68,,
114,,TATAMOTORS,EQ,       411.70,       418.15,-1.54,,
115,,HDFCLIFE,EQ,       512.45,       518.80,-1.22,,
116,,Securities Price Volume Data in Normal market,,,,,,
117,,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
118,,20MICRONS,EQ,        73.45,                 15366842.65,205018,,
119,,21STCENMGM,EQ,        25.55,                  1197423.20,46895,,
120,,3IINFOLTD,EQ,        58.70,                 69556971.65,1166773,,
121,,3MINDIA,EQ,     19704.95,                 90968848.10,4640,,
122,,3PLAND,BE,        16.50,                    62300.50,3827,,
123,,5PAISA,EQ,       307.00,                  6790220.65,21805,,
124,,63MOONS,BE,       229.80,                 12936799.90,55451,,
125,,667GS2050,GS,        96.50,                   580803.00,6042,,
126,,676GS2061,GS,        96.00,                   284700.00,2950,,
127,,699GS2051,GS,       102.89,                      102.89,1,,
128,,716GS2050,GS,       108.00,                    11016.99,102,,
129,,732GS2024,GS,       103.00,                    20600.00,200,,
130,,761GS2030,GS,       101.00,                      197.02,2,,
131,,A2ZINFRA,EQ,        10.40,                 16850173.90,1571040,,
132,,AAKASH,BE,        28.25,                   855108.80,30168,,
133,,AAREYDRUGS,EQ,        44.05,                  1496078.85,33872,,
134,,AARON,EQ,       118.50,                    98250.80,829,,
