,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     17153.00,     17181.85,     17235.10,     17003.90,     17222.00,69.0
1,,NIFTY50 EQL Wgt,     19241.75,     19274.90,     19328.45,     19083.65,     19312.60,70.85
2,,NIFTY100 EQL Wgt,     20075.05,     20125.85,     20134.40,     19871.15,     20074.20,-0.85
3,,NIFTY100 LowVol30,     12541.20,     12568.10,     12577.00,     12398.00,     12514.55,-26.65
4,,NIFTY Alpha 50,     34715.10,     34803.05,     34862.40,     34361.55,     34637.40,-77.7
5,,NIFTY MIDCAP 150,     10943.65,     10974.95,     10996.35,     10831.20,     10926.00,-17.65
6,,NIFTY SMLCAP 50,      4804.50,      4837.90,      4844.10,      4743.65,      4766.65,-37.85
7,,NIFTY SMLCAP 250,      9311.10,      9362.20,      9371.60,      9212.95,      9256.45,-54.65
8,,NIFTY MIDSML 400,     10354.45,     10392.75,     10404.60,     10248.25,     10323.75,-30.7
9,,NIFTY200 QUALTY30,     14226.40,     14244.20,     14259.95,     14070.90,     14174.40,-52.0
10,,Nifty FinSrv25 50,     16400.80,     16440.70,     16464.65,     16145.15,     16410.70,9.9
11,,NIFTY AlphaLowVol,     16575.35,     16605.25,     16643.00,     16349.90,     16491.80,-83.55
12,,Nifty200Momentm30,     20077.85,     20117.55,     20161.65,     19847.70,     20086.75,8.9
13,,Nifty100ESGSecLdr,      2895.70,      2900.75,      2902.95,      2866.00,      2900.05,4.35
14,,NIFTY100 ESG,      3428.65,      3436.25,      3437.95,      3391.50,      3428.20,-0.45
15,,NIFTY M150 QLTY50,     16328.65,     16364.25,     16395.15,     16184.45,     16317.05,-11.6
16,,NIFTY INDIA MFG,      7930.90,      7940.35,      7958.65,      7861.05,      7923.60,-7.3
17,,Nifty IT,     36152.30,     36108.50,     36207.75,     35669.60,     36026.05,-126.25
18,,Nifty Next 50,     40754.55,     40903.20,     40909.70,     40261.20,     40614.80,-139.75
19,,Nifty Bank,     35410.10,     35488.70,     35770.80,     35016.30,     35710.50,300.4
20,,NIFTY MIDCAP 100,     29274.55,     29363.45,     29455.85,     28975.10,     29221.20,-53.35
21,,Nifty 500,     14651.70,     14686.25,     14694.85,     14515.65,     14675.85,24.15
22,,Nifty 100,     17370.50,     17404.80,     17434.80,     17213.80,     17422.15,51.65
23,,Nifty Midcap 50,      8056.30,      8067.70,      8084.25,      7945.15,      8015.10,-41.2
24,,Nifty Realty,       449.15,       451.95,       452.55,       444.00,       451.00,1.85
25,,Nifty Infra,      4921.15,      4941.35,      4951.75,      4887.40,      4949.20,28.05
26,,Nifty Energy,     25833.55,     25965.40,     26023.20,     25716.15,     25989.30,155.75
27,,Nifty FMCG,     35522.75,     35632.55,     35723.50,     35264.90,     35659.45,136.7
28,,Nifty MNC,     17713.55,     17741.30,     17790.15,     17553.40,     17698.00,-15.55
29,,Nifty Pharma,     13607.05,     13642.20,     13722.05,     13491.90,     13562.25,-44.8
30,,Nifty PSE,      4091.10,      4099.20,      4111.65,      4062.30,      4103.55,12.45
31,,Nifty PSU Bank,      2703.85,      2709.75,      2741.30,      2667.95,      2736.90,33.05
32,,Nifty Serv Sector,     23641.65,     23672.10,     23727.45,     23356.75,     23703.25,61.6
33,,India VIX,23.4300,23.4300,24.2125,19.5900,22.6100,-0.82
34,,Nifty Auto,     10354.15,     10360.25,     10437.40,     10300.15,     10421.60,67.45
35,,Nifty Metal,      6500.20,      6497.95,      6580.30,      6467.85,      6559.40,59.2
36,,Nifty Media,      2322.75,      2408.85,      2409.15,      2333.35,      2336.45,13.7
37,,NIFTY SMLCAP 100,     10304.45,     10355.45,     10368.40,     10173.65,     10229.60,-74.85
38,,Nifty 200,      9058.50,      9077.65,      9085.60,      8975.45,      9079.70,21.2
39,,Nifty Div Opps 50,      3677.25,      3680.65,      3690.85,      3653.75,      3686.25,9.0
40,,Nifty Commodities,      6012.85,      6024.55,      6037.25,      5967.35,      6028.05,15.2
41,,Nifty Consumption,      6693.75,      6714.85,      6734.50,      6651.30,      6728.05,34.3
42,,Nifty Fin Service,     16616.70,     16657.15,     16687.80,     16374.90,     16667.95,51.25
43,,Nifty50 Div Point,       189.17,       189.17,       189.17,       189.17,       189.17,0.0
44,,Nifty100 Liq 15,      4497.20,      4513.30,      4543.75,      4469.65,      4539.65,42.45
45,,Nifty CPSE,      2517.50,      2520.85,      2543.55,      2506.85,      2538.45,20.95
46,,Nifty GrowSect 15,      7414.65,      7434.15,      7455.50,      7366.75,      7439.40,24.75
47,,Nifty50 PR 2x Lev,      8456.45,      8482.60,      8534.40,      8307.30,      8522.15,65.7
48,,Nifty50 PR 1x Inv,       257.75,       257.40,       260.05,       256.60,       256.80,-0.95
49,,Nifty50 TR 2x Lev,     11549.25,     11584.95,     11655.70,     11345.60,     11639.00,89.75
50,,Nifty50 TR 1x Inv,       220.70,       220.35,       222.65,       219.70,       219.85,-0.85
51,,Nifty50 Value 20,      9112.95,      9112.50,      9144.90,      9046.50,      9136.15,23.2
52,,Nifty Mid Liq 15,      7256.30,      7274.35,      7281.85,      7159.80,      7239.65,-16.65
53,,Nifty Pvt Bank,     17906.85,     17942.35,     18060.70,     17715.15,     18031.95,125.1
54,,NIFTY100 Qualty30,      3743.45,      3748.20,      3751.85,      3704.80,      3739.40,-4.05
55,,Nifty GS 8 13Yr,      2281.01,      2281.43,      2281.43,      2277.45,      2278.49,-2.52
56,,Nifty GS 10Yr,      2036.43,      2036.80,      2036.80,      2031.70,      2033.65,-2.78
57,,Nifty GS 10Yr Cln,       898.71,       898.71,       898.71,       896.43,       897.30,-1.41
58,,Nifty GS 4 8Yr,      2505.02,      2505.43,      2505.43,      2500.69,      2501.50,-3.52
59,,Nifty GS 11 15Yr,      2459.58,      2460.05,      2460.05,      2454.98,      2454.98,-4.6
60,,Nifty GS 15YrPlus,      2674.24,      2674.77,      2674.77,      2668.82,      2668.82,-5.42
61,,Nifty GS Compsite,      2358.59,      2359.01,      2359.01,      2354.30,      2354.31,-4.28
62,,NIFTY HEALTHCARE,      8526.05,      8551.10,      8589.30,      8436.15,      8482.25,-43.8
63,,NIFTY CONSR DURBL,     27017.50,     27148.90,     27153.65,     26471.10,     26768.45,-249.05
