,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
642,,FEL,EQ,        10.00,                  7173308.45,724316,,
643,,FELDVR,EQ,        13.60,                  1318555.95,97581,,
644,,FIEMIND,EQ,      1281.65,                 65337497.65,51436,,
645,,FILATEX,EQ,       130.55,                150963959.05,1144738,,
646,,FILDF2GP,MF,         1.31,                        1.31,1,,
647,,FINCABLES,EQ,       524.85,                 59305838.15,112772,,
648,,FINEORG,EQ,      3674.70,                183940278.30,50416,,
649,,FINOPB,EQ,       409.55,                 34403687.20,83440,,
650,,FINPIPE,EQ,       193.55,                 72560607.40,374393,,
651,,FLEXITUFF,EQ,        40.15,                  3518055.55,87803,,
652,,FLFL,EQ,        52.30,                  9014585.65,172679,,
653,,FLUOROCHEM,EQ,      2764.00,                234548455.10,85310,,
654,,FMGOETZE,EQ,       237.25,                  5271861.50,22239,,
655,,FMNL,EQ,         9.75,                  1343622.30,137639,,
656,,FOCE,SM,       209.35,                 68354580.00,350400,,
657,,FOCUS,EQ,        82.80,                   537797.75,6547,,
658,,FOODSIN,EQ,       123.05,                 47572528.55,399388,,
659,,FORCEMOT,EQ,      1321.60,                 37738690.85,28557,,
660,,FORTIS,EQ,       286.50,                223081685.65,778330,,
661,,FOSECOIND,EQ,      1439.90,                  4444106.05,3072,,
662,,FRETAIL,EQ,        50.80,                107508376.20,2139639,,
663,,FSC,EQ,        70.75,                  2419654.95,34321,,
664,,FSL,EQ,       170.00,                584501804.70,3462616,,
665,,GABRIEL,EQ,       137.65,                 41859159.50,304818,,
666,,GAEL,EQ,       195.95,                547465700.00,2786684,,
667,,GAL,BE,         6.60,                  2127149.55,322150,,
668,,GALAXYSURF,EQ,      3124.90,                 56766903.25,18203,,
669,,GALLANTT,EQ,        71.30,                  3121243.35,43929,,
670,,GALLISPAT,EQ,        52.55,                  1112549.80,21144,,
671,,GANDHITUBE,EQ,       393.25,                   871434.60,2228,,
672,,GANECOS,EQ,       650.85,                305358107.50,480427,,
673,,GANESHBE,EQ,       100.55,                 10540004.80,104519,,
674,,GANESHHOUC,EQ,       198.80,                  7898747.75,39739,,
675,,GANGAFORGE,EQ,        19.45,                 10503760.60,536592,,
676,,GANGESSECU,EQ,        93.60,                   407001.30,4412,,
677,,GARFIBRES,EQ,      3254.20,                 22769148.90,7013,,
678,,GATI,EQ,       216.50,                431167094.05,2006417,,
679,,GAYAPROJ,EQ,        29.00,                 20861181.35,720400,,
680,,GEECEE,EQ,       158.95,                  2224424.85,13947,,
681,,GEEKAYWIRE,EQ,        85.85,                   870933.65,10274,,
682,,GENCON,EQ,        38.65,                  2702557.55,69873,,
683,,GENESYS,EQ,       447.05,                 18361237.60,41072,,
684,,GENUSPAPER,EQ,        13.40,                  3991853.55,297813,,
685,,GENUSPOWER,EQ,        72.95,                 39664508.20,549710,,
686,,GEOJITFSL,EQ,        83.00,                 20865694.85,254198,,
687,,GEPIL,EQ,       250.10,                 14568685.90,58225,,
688,,GESHIP,EQ,       320.40,                108125229.65,337957,,
689,,GET&D,EQ,       131.80,                  8378116.60,63563,,
690,,GFLLIMITED,EQ,        69.85,                  5573833.70,79415,,
691,,GFSTEELS,BE,         4.55,                    29663.55,6801,,
692,,GHCL,EQ,       445.75,                112251282.10,253229,,
693,,GICHSGFIN,EQ,       152.70,                 31664713.05,207530,,
694,,GICL,SM,        21.50,                   487125.00,22500,,
695,,GICRE,EQ,       140.95,                 39397942.65,280094,,
696,,GILLANDERS,EQ,        66.95,                  1500873.80,22504,,
697,,GILLETTE,EQ,      5227.05,                 13498005.95,2583,,
698,,GINNIFILA,EQ,        59.55,                 54483967.00,925723,,
699,,GIPCL,EQ,        93.45,                 59623413.10,644339,,
700,,GKWLIMITED,EQ,       610.70,                   182758.85,299,,
701,,GLAXO,EQ,      1713.30,                 55312586.15,32380,,
702,,GLENMARK,EQ,       498.15,                400252460.70,807972,,
703,,GLOBAL,EQ,        64.45,                   667644.60,10332,,
704,,GLOBALVECT,BE,        58.25,                  1267263.95,21734,,
705,,GLOBE,EQ,        13.85,                 41438264.95,2975883,,
706,,GLOBUSSPR,EQ,      1702.70,                521305623.70,310568,,
707,,GLS,EQ,       600.25,                 26967470.40,44927,,
708,,GMBREW,EQ,       737.35,                 36550303.20,50435,,
709,,GMDCLTD,EQ,       104.65,                414842419.50,3998480,,
710,,GMMPFAUDLR,EQ,      4870.05,                107186376.85,21826,,
711,,GMRINFRA,EQ,        44.05,                683577030.55,15624047,,
712,,GNA,EQ,       586.45,                 59417975.90,100937,,
713,,GNFC,EQ,       488.95,                941960220.20,1946719,,
714,,GOACARBON,EQ,       372.95,                 15023448.40,39859,,
715,,GOCLCORP,EQ,       346.35,                 11426538.30,33117,,
716,,GOCOLORS,EQ,      1062.95,                 71868592.60,67792,,
717,,GODFRYPHLP,EQ,      1146.15,                 13118182.75,11518,,
718,,GODHA,EQ,       117.10,                  2476079.50,21145,,
719,,GODREJAGRO,EQ,       531.60,                 34416430.00,64988,,
720,,GODREJIND,EQ,       624.70,                 70766668.60,113823,,
721,,GODREJPROP,EQ,      1851.20,               2309526896.90,1249679,,
722,,GOENKA,BZ,         2.90,                   344659.20,118848,,
723,,GOKEX,EQ,       380.10,                 74100167.00,197645,,
