,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     17245.65,     17094.95,     17291.75,     17091.15,     17222.75,-22.9
1,,NIFTY50 EQL Wgt,     19312.30,     19217.65,     19407.10,     19212.45,     19335.95,23.65
2,,NIFTY100 EQL Wgt,     20099.45,     20010.85,     20194.70,     20003.35,     20133.25,33.8
3,,NIFTY100 LowVol30,     12561.65,     12489.95,     12621.75,     12487.80,     12595.05,33.4
4,,NIFTY Alpha 50,     34409.85,     34338.30,     34745.05,     34282.45,     34713.20,303.35
5,,NIFTY MIDCAP 150,     10909.40,     10893.20,     10985.35,     10873.85,     10966.35,56.95
6,,NIFTY SMLCAP 50,      4807.75,      4797.60,      4842.10,      4790.05,      4832.60,24.85
7,,NIFTY SMLCAP 250,      9316.45,      9306.55,      9365.55,      9298.15,      9347.70,31.25
8,,NIFTY MIDSML 400,     10334.30,     10320.35,     10399.30,     10307.90,     10382.10,47.8
9,,NIFTY200 QUALTY30,     14264.85,     14207.10,     14345.60,     14202.90,     14320.85,56.0
10,,Nifty FinSrv25 50,     16645.80,     16467.65,     16607.05,     16403.20,     16454.40,-191.4
11,,NIFTY AlphaLowVol,     16679.75,     16600.85,     16727.00,     16576.40,     16698.80,19.05
12,,Nifty200Momentm30,     20027.95,     19924.30,     20198.65,     19893.00,     20157.90,129.95
13,,Nifty100ESGSecLdr,      2908.70,      2885.60,      2916.90,      2885.10,      2906.20,-2.5
14,,NIFTY100 ESG,      3449.25,      3426.20,      3458.20,      3425.15,      3445.40,-3.85
15,,NIFTY M150 QLTY50,     16411.85,     16366.75,     16468.90,     16346.65,     16420.45,8.6
16,,NIFTY INDIA MFG,      7939.40,      7900.50,      7983.35,      7897.65,      7970.15,30.75
17,,Nifty IT,     36082.00,     35872.55,     36597.80,     35853.10,     36516.75,434.75
18,,Nifty Next 50,     40660.95,     40505.10,     40819.05,     40445.55,     40738.00,77.05
19,,Nifty Bank,     36147.35,     35633.70,     35957.70,     35421.70,     35527.10,-620.25
20,,NIFTY MIDCAP 100,     29137.30,     29101.20,     29349.65,     29036.95,     29308.35,171.05
21,,Nifty 500,     14695.15,     14598.75,     14744.70,     14595.70,     14699.35,4.2
22,,Nifty 100,     17446.05,     17305.85,     17494.15,     17301.80,     17429.95,-16.1
23,,Nifty Midcap 50,      8027.55,      8018.90,      8094.80,      8005.60,      8087.90,60.35
24,,Nifty Realty,       441.55,       440.20,       447.15,       437.85,       443.75,2.2
25,,Nifty Infra,      4882.85,      4857.25,      4921.35,      4855.40,      4916.80,33.95
26,,Nifty Energy,     25569.75,     25485.70,     25815.90,     25478.95,     25789.10,219.35
27,,Nifty FMCG,     35789.85,     35714.20,     36029.35,     35634.25,     35797.15,7.3
28,,Nifty MNC,     17900.80,     17843.70,     17961.10,     17817.65,     17871.10,-29.7
29,,Nifty Pharma,     13569.65,     13501.90,     13783.45,     13474.60,     13724.50,154.85
30,,Nifty PSE,      4074.90,      4083.15,      4112.50,      4077.10,      4102.45,27.55
31,,Nifty PSU Bank,      2702.90,      2685.25,      2726.40,      2679.05,      2690.65,-12.25
32,,Nifty Serv Sector,     23883.75,     23644.90,     23911.40,     23635.10,     23741.40,-142.35
33,,India VIX,24.7475,24.7475,25.5300,23.8125,23.9300,-0.8175
34,,Nifty Auto,     10463.45,     10397.25,     10502.95,     10353.20,     10412.40,-51.05
35,,Nifty Metal,      6399.95,      6407.85,      6536.40,      6404.50,      6498.20,98.25
36,,Nifty Media,      2192.25,      2249.95,      2343.00,      2248.35,      2321.75,129.5
37,,NIFTY SMLCAP 100,     10311.00,     10280.25,     10370.80,     10265.10,     10355.65,44.65
38,,Nifty 200,      9087.15,      9022.15,      9116.60,      9020.15,      9086.80,-0.35
39,,Nifty Div Opps 50,      3681.70,      3671.50,      3714.75,      3670.00,      3707.65,25.95
