,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
0,,Nifty 50,     17807.65,     17723.30,     17787.50,     17623.70,     17639.55,-168.1
1,,NIFTY50 EQL Wgt,     19990.65,     19934.00,     20032.65,     19834.40,     19872.35,-118.3
2,,NIFTY100 EQL Wgt,     20990.00,     20978.95,     21113.45,     20868.20,     20901.15,-88.85
3,,NIFTY100 LowVol30,     13036.10,     13012.30,     13071.60,     12963.05,     12981.15,-54.95
4,,NIFTY Alpha 50,     37451.80,     37834.70,     37907.80,     36891.80,     37060.00,-391.8
5,,NIFTY MIDCAP 150,     11660.70,     11684.45,     11717.75,     11519.20,     11558.00,-102.7
6,,NIFTY SMLCAP 50,      5052.60,      5059.20,      5076.30,      4986.55,      5003.20,-49.4
7,,NIFTY SMLCAP 250,      9902.00,      9937.85,      9995.85,      9831.05,      9859.20,-42.8
8,,NIFTY MIDSML 400,     11026.15,     11054.10,     11095.95,     10912.85,     10944.70,-81.45
9,,NIFTY200 QUALTY30,     14690.70,     14670.45,     14732.70,     14613.15,     14629.95,-60.75
10,,Nifty FinSrv25 50,     17377.90,     17300.30,     17450.55,     17250.55,     17297.35,-80.55
11,,NIFTY AlphaLowVol,     17145.85,     17117.35,     17188.70,     17054.70,     17075.45,-70.4
12,,Nifty200Momentm30,     20955.35,     20921.40,     20977.90,     20621.25,     20660.15,-295.2
13,,Nifty100ESGSecLdr,      3010.65,      3000.25,      3004.30,      2973.70,      2976.65,-34.0
14,,NIFTY100 ESG,      3564.85,      3557.35,      3577.20,      3541.95,      3545.65,-19.2
15,,NIFTY M150 QLTY50,     17090.65,     17111.60,     17181.90,     17036.85,     17051.85,-38.8
16,,NIFTY INDIA MFG,      8228.35,      8221.85,      8248.00,      8168.70,      8186.60,-41.75
17,,Nifty IT,     35871.50,     35744.65,     35817.45,     35379.20,     35423.20,-448.3
18,,Nifty Next 50,     42910.45,     42977.70,     43419.75,     42697.40,     42784.30,-126.15
19,,Nifty Bank,     37632.80,     37421.75,     37975.90,     37346.80,     37557.35,-75.45
20,,NIFTY MIDCAP 100,     31229.20,     31273.35,     31401.65,     30792.70,     30911.30,-317.9
21,,Nifty 500,     15327.90,     15292.35,     15361.20,     15185.70,     15201.25,-126.65
22,,Nifty 100,     18075.10,     18006.65,     18092.30,     17906.10,     17920.80,-154.3
23,,Nifty Midcap 50,      8563.95,      8562.95,      8611.75,      8477.15,      8511.30,-52.65
24,,Nifty Realty,       473.70,       478.50,       481.80,       472.75,       473.85,0.15
25,,Nifty Infra,      5218.60,      5205.10,      5220.80,      5140.25,      5149.75,-68.85
26,,Nifty Energy,     27472.05,     27403.85,     27813.35,     26926.70,     27005.15,-466.9
27,,Nifty FMCG,     37588.90,     37518.85,     37846.20,     37507.90,     37561.70,-27.2
28,,Nifty MNC,     18711.95,     18678.90,     18793.25,     18644.70,     18666.60,-45.35
29,,Nifty Pharma,     13758.45,     13786.70,     13972.45,     13779.15,     13815.00,56.55
30,,Nifty PSE,      4388.00,      4384.15,      4438.10,      4335.10,      4349.75,-38.25
31,,Nifty PSU Bank,      2932.30,      2930.20,      2989.75,      2912.60,      2921.80,-10.5
32,,Nifty Serv Sector,     24778.55,     24671.15,     24825.00,     24511.30,     24536.80,-241.75
33,,India VIX,19.0225,19.0225,19.4900,17.7175,18.9975,-0.025
34,,Nifty Auto,     10906.80,     10869.30,     10926.40,     10804.50,     10820.70,-86.1
35,,Nifty Metal,      6730.00,      6742.30,      6760.65,      6597.60,      6618.35,-111.65
36,,Nifty Media,      2427.40,      2420.95,      2464.65,      2387.75,      2396.60,-30.8
37,,NIFTY SMLCAP 100,     10888.35,     10921.15,     11001.50,     10809.65,     10854.50,-33.85
38,,Nifty 200,      9458.55,      9429.60,      9472.90,      9367.80,      9375.65,-82.9
39,,Nifty Div Opps 50,      3819.60,      3811.75,      3829.15,      3784.45,      3791.65,-27.95
40,,Nifty Commodities,      6292.85,      6286.90,      6316.60,      6208.60,      6220.85,-72.0
